Tipo,Fecha,Modelo,LAT,LOG
Deslizamiento,2000,1.000000000000000,6.850701015460000,-75.345660328899996
Deslizamiento,2000,1.000000000000000,6.831769759140000,-75.347859043200003
Flujo,54-08-03,1.000000000000000,6.952894000000000,-75.394644000000000
Deslizamiento,21/03/1999,1.000000000000000,6.860061000000000,-75.338977999999997
Deslizamiento,21/03/2009,1.000000000000000,6.869540000000000,-75.366622000000007
Deslizamiento,21/03/2009,1.000000000000000,6.874236000000000,-75.315218999999999
Deslizamiento,21/03/2009,1.000000000000000,6.887533000000000,-75.325480999999996
Deslizamiento,13-08-03,1.000000000000000,6.947864000000000,-75.420535999999998
Deslizamiento,74-07-03,1.000000000000000,6.948414000000000,-75.424428000000006
Deslizamiento,13-08-03,1.000000000000000,6.948783000000000,-75.420699999999997
Deslizamiento,13-07-03,1.000000000000000,6.956667000000000,-75.421666999999999
Landslide,1956-11-25,1.000000000000000,6.970000000000000,-75.400000000000006
Landslide,2003-08-13,1.000000000000000,6.950000000000000,-75.409999999999997
Landslide,1981-06-16,1.000000000000000,6.970000000000000,-75.409999999999997
Landslide,1973-08-29,1.000000000000000,6.961389000000000,-75.416111000000001
Landslide,2002-10-21,1.000000000000000,6.961969000000000,-75.419068999999993
Landslide,2003-08-14,1.000000000000000,6.961969000000000,-75.419068999999993
Landslide,2007-05-15,1.000000000000000,6.961969000000000,-75.419068999999993
Landslide,1972-05-09,1.000000000000000,6.950000000000000,-75.390000000000001
Landslide,1979-04-04,1.000000000000000,6.950000000000000,-75.400000000000006
Landslide,1998-09-19,1.000000000000000,6.960000000000000,-75.390000000000001
Landslide,1972-04-30,1.000000000000000,6.970000000000000,-75.379999999999995
Debris Flow,1979-06-01,1.000000000000000,6.980000000000000,-75.379999999999995
Landslide,2022-07-01,1.000000000000000,6.834000000000000,-75.465999999999994
Landslide,2017-10-31,1.000000000000000,6.814635000000000,-75.485598999999993
Landslide,2003-08-14,1.000000000000000,6.950000000230000,-75.409999999999997
Landslide,1972-05-10,1.000000000000000,6.950000000230000,-75.390000000000001
Landslide,1979-04-05,1.000000000000000,6.950000000230000,-75.400000000000006
Landslide,1998-09-20,1.000000000000000,6.960000000230000,-75.390000000000001
Landslide,1981-06-17,1.000000000000000,6.970000000230000,-75.409999999999997
Landslide,1956-11-26,1.000000000000000,6.970000000230000,-75.400000000000006
Landslide,1980-10-19,1.000000000000000,6.970000000230000,-75.400000000000006
Landslide,1980-10-21,1.000000000000000,6.960000000230000,-75.420000000000002
Landslide,1994-11-07,1.000000000000000,6.960000000230000,-75.420000000000002
Landslide,1988-07-10,1.000000000000000,6.960000000230000,-75.420000000000002
Landslide,1972-05-01,1.000000000000000,6.970000000230000,-75.379999999999995
Debris Flow,1979-06-02,1.000000000000000,6.980000000230000,-75.379999999999995
Landslide,2006-03-05,1.000000000000000,6.844125000220000,-75.364536999999999
Landslide,2003-10-28,1.000000000000000,6.844125000220000,-75.364536999999999
Deslizamiento,01/2024,1.000000000000000,6.919367914950000,-75.387512081099999
Deslizamiento,01/2023,1.000000000000000,6.919530644000000,-75.387577609100006
Deslizamiento,16/08/2018,1.000000000000000,6.793991430220000,-75.399299959000004
Deslizamiento,16/08/2018,1.000000000000000,6.793773919220000,-75.401338230999997
Deslizamiento,16/08/2018,1.000000000000000,6.795541753220000,-75.401844612000005
Deslizamiento,16/08/2018,1.000000000000000,6.798220607220000,-75.399474280999996
Deslizamiento,16/08/2018,1.000000000000000,6.800642962220000,-75.402590024999995
Deslizamiento,16/08/2018,1.000000000000000,6.850794133220000,-75.394063091000007
Deslizamiento,16/08/2018,1.000000000000000,6.849886984220000,-75.394872797999994
Deslizamiento,16/08/2018,1.000000000000000,6.824316517220000,-75.392165750000004
Deslizamiento,16/08/2018,1.000000000000000,6.901793063230000,-75.443377327999997
Deslizamiento,16/08/2018,1.000000000000000,6.909967493230000,-75.444061619999999
Deslizamiento,16/08/2018,1.000000000000000,6.911319987230000,-75.442660247999996
Deslizamiento,16/08/2018,1.000000000000000,6.919856835230000,-75.438355658000006
Deslizamiento,09/12/2023,1.000000000000000,6.850730236220000,-75.345613916999994
Deslizamiento,09/2012,1.000000000000000,6.876853497220000,-75.351842374000000
Deslizamiento,12/2023,1.000000000000000,6.897199835230000,-75.373631056999997
Deslizamiento,12/2023,1.000000000000000,6.901076643230000,-75.373786519999996
Deslizamiento,08/2018,1.000000000000000,6.894043067230000,-75.372898204999998
Deslizamiento,08/2018,1.000000000000000,6.901162670230000,-75.377395457999995
Deslizamiento,09/2012,1.000000000000000,6.907564670230000,-75.372497135000003
Deslizamiento,08/2018,1.000000000000000,6.904194567230000,-75.375298697000005
Deslizamiento,08/2018,1.000000000000000,6.905289206230000,-75.380173056999993
Deslizamiento,12/2023,1.000000000000000,6.903688593230000,-75.375962701000006
Deslizamiento,12/2023,1.000000000000000,6.900783350230000,-75.375181416999993
Deslizamiento,12/2023,1.000000000000000,6.898652562230000,-75.382876605000007
